nohup: ignoring input
###training start~~~~
hash_gan.py:286: UserWarning: invalid index of a 0-dim tensor. This will be an error in PyTorch 0.5. Use tensor.item() to convert a 0-dim tensor to a Python number
  epoch, itr, len(train_loader)*opt.batch_size, loss_d.data[0], loss_g.data[0]))
===> Epoch[132](30155/58368): Loss_D: 51.0372658 Loss_G: 0.3226
===> Epoch[132](30156/58368): Loss_D: 50.8005905 Loss_G: 0.3243
===> Epoch[132](30157/58368): Loss_D: 53.1689491 Loss_G: 0.3239
===> Epoch[132](30158/58368): Loss_D: 52.5952988 Loss_G: 0.3247
===> Epoch[132](30159/58368): Loss_D: 54.2701302 Loss_G: 0.3241
===> Epoch[132](30160/58368): Loss_D: 49.8053436 Loss_G: 0.3224
===> Epoch[132](30161/58368): Loss_D: 49.9235001 Loss_G: 0.3224
===> Epoch[132](30162/58368): Loss_D: 50.5791664 Loss_G: 0.3235
===> Epoch[132](30163/58368): Loss_D: 48.9332886 Loss_G: 0.3220
===> Epoch[132](30164/58368): Loss_D: 48.2602463 Loss_G: 0.3214
===> Epoch[132](30165/58368): Loss_D: 47.9233208 Loss_G: 0.3210
===> Epoch[132](30166/58368): Loss_D: 51.6819191 Loss_G: 0.3231
===> Epoch[132](30167/58368): Loss_D: 49.1542778 Loss_G: 0.3184
===> Epoch[132](30168/58368): Loss_D: 50.5953369 Loss_G: 0.3226
===> Epoch[132](30169/58368): Loss_D: 50.3516464 Loss_G: 0.3230
===> Epoch[132](30170/58368): Loss_D: 51.8002625 Loss_G: 0.3236
===> Epoch[132](30171/58368): Loss_D: 50.0358658 Loss_G: 0.3219
===> Epoch[132](30172/58368): Loss_D: 50.0129547 Loss_G: 0.3229
===> Epoch[132](30173/58368): Loss_D: 52.6297035 Loss_G: 0.3251
===> Epoch[132](30174/58368): Loss_D: 50.2500458 Loss_G: 0.3226
===> Epoch[132](30175/58368): Loss_D: 49.1517105 Loss_G: 0.3201
===> Epoch[132](30176/58368): Loss_D: 50.3045807 Loss_G: 0.3203
===> Epoch[132](30177/58368): Loss_D: 49.0814743 Loss_G: 0.3240
===> Epoch[132](30178/58368): Loss_D: 52.8250160 Loss_G: 0.3208
===> Epoch[132](30179/58368): Loss_D: 49.6021080 Loss_G: 0.3188
===> Epoch[132](30180/58368): Loss_D: 51.9647522 Loss_G: 0.3256
===> Epoch[132](30181/58368): Loss_D: 51.1387291 Loss_G: 0.3243
===> Epoch[132](30182/58368): Loss_D: 51.7191963 Loss_G: 0.3259
===> Epoch[132](30183/58368): Loss_D: 48.9646645 Loss_G: 0.3237
===> Epoch[132](30184/58368): Loss_D: 51.4500694 Loss_G: 0.3253
===> Epoch[132](30185/58368): Loss_D: 51.2266464 Loss_G: 0.3236
===> Epoch[132](30186/58368): Loss_D: 50.7533531 Loss_G: 0.3213
===> Epoch[132](30187/58368): Loss_D: 52.4917488 Loss_G: 0.3231
===> Epoch[132](30188/58368): Loss_D: 50.4802666 Loss_G: 0.3227
===> Epoch[132](30189/58368): Loss_D: 51.6422234 Loss_G: 0.3238
===> Epoch[132](30190/58368): Loss_D: 53.3066025 Loss_G: 0.3223
===> Epoch[132](30191/58368): Loss_D: 51.3318214 Loss_G: 0.3279
===> Epoch[132](30192/58368): Loss_D: 50.7900200 Loss_G: 0.3224
===> Epoch[132](30193/58368): Loss_D: 51.4736099 Loss_G: 0.3228
===> Epoch[132](30194/58368): Loss_D: 50.4612350 Loss_G: 0.3197
===> Epoch[132](30195/58368): Loss_D: 48.5892296 Loss_G: 0.3230
===> Epoch[132](30196/58368): Loss_D: 48.8541527 Loss_G: 0.3239
===> Epoch[132](30197/58368): Loss_D: 50.0541115 Loss_G: 0.3228
===> Epoch[132](30198/58368): Loss_D: 51.9607430 Loss_G: 0.3249
===> Epoch[132](30199/58368): Loss_D: 50.7078590 Loss_G: 0.3231
===> Epoch[132](30200/58368): Loss_D: 49.3158379 Loss_G: 0.3221
===> Epoch[132](30201/58368): Loss_D: 52.4510117 Loss_G: 0.3259
===> Epoch[132](30202/58368): Loss_D: 52.2122192 Loss_G: 0.3214
===> Epoch[132](30203/58368): Loss_D: 51.9249878 Loss_G: 0.3245
===> Epoch[132](30204/58368): Loss_D: 49.4021339 Loss_G: 0.3206
===> Epoch[132](30205/58368): Loss_D: 50.1688690 Loss_G: 0.3218
===> Epoch[132](30206/58368): Loss_D: 53.1628532 Loss_G: 0.3240
===> Epoch[132](30207/58368): Loss_D: 52.0747643 Loss_G: 0.3256
===> Epoch[132](30208/58368): Loss_D: 48.2776718 Loss_G: 0.3242
===> Epoch[132](30209/58368): Loss_D: 53.1060562 Loss_G: 0.3202
===> Epoch[132](30210/58368): Loss_D: 51.6694832 Loss_G: 0.3231
===> Epoch[132](30211/58368): Loss_D: 51.4575081 Loss_G: 0.3233
===> Epoch[132](30212/58368): Loss_D: 48.9793587 Loss_G: 0.3249
===> Epoch[132](30213/58368): Loss_D: 50.0484390 Loss_G: 0.3229
===> Epoch[132](30214/58368): Loss_D: 50.1642914 Loss_G: 0.3221
===> Epoch[132](30215/58368): Loss_D: 53.4300690 Loss_G: 0.3215
===> Epoch[132](30216/58368): Loss_D: 51.5954552 Loss_G: 0.3227
===> Epoch[132](30217/58368): Loss_D: 52.5507240 Loss_G: 0.3218
===> Epoch[132](30218/58368): Loss_D: 50.0516357 Loss_G: 0.3264
===> Epoch[132](30219/58368): Loss_D: 50.1864433 Loss_G: 0.3203
===> Epoch[132](30220/58368): Loss_D: 51.6088676 Loss_G: 0.3217
===> Epoch[132](30221/58368): Loss_D: 50.5290756 Loss_G: 0.3214
===> Epoch[132](30222/58368): Loss_D: 52.2810326 Loss_G: 0.3297
===> Epoch[132](30223/58368): Loss_D: 54.5952148 Loss_G: 0.3230
===> Epoch[132](30224/58368): Loss_D: 50.9790459 Loss_G: 0.3249
===> Epoch[132](30225/58368): Loss_D: 48.1209793 Loss_G: 0.3178
===> Epoch[132](30226/58368): Loss_D: 48.4615707 Loss_G: 0.3184
===> Epoch[132](30227/58368): Loss_D: 51.2898560 Loss_G: 0.3222
===> Epoch[132](30228/58368): Loss_D: 50.4798584 Loss_G: 0.3224
===> Epoch[132](30229/58368): Loss_D: 52.8866539 Loss_G: 0.3218
===> Epoch[132](30230/58368): Loss_D: 52.9116592 Loss_G: 0.3227
===> Epoch[132](30231/58368): Loss_D: 52.1409645 Loss_G: 0.3215
===> Epoch[132](30232/58368): Loss_D: 51.6791916 Loss_G: 0.3241
===> Epoch[132](30233/58368): Loss_D: 51.1991043 Loss_G: 0.3225
===> Epoch[132](30234/58368): Loss_D: 52.4340439 Loss_G: 0.3251
===> Epoch[132](30235/58368): Loss_D: 46.2547264 Loss_G: 0.3188
===> Epoch[132](30236/58368): Loss_D: 50.0765839 Loss_G: 0.3231
===> Epoch[132](30237/58368): Loss_D: 51.4797211 Loss_G: 0.3208
===> Epoch[132](30238/58368): Loss_D: 52.0476074 Loss_G: 0.3225
===> Epoch[132](30239/58368): Loss_D: 50.7734489 Loss_G: 0.3228
===> Epoch[132](30240/58368): Loss_D: 49.2013702 Loss_G: 0.3189
===> Epoch[132](30241/58368): Loss_D: 50.9348030 Loss_G: 0.3228
===> Epoch[132](30242/58368): Loss_D: 51.5607414 Loss_G: 0.3258
===> Epoch[132](30243/58368): Loss_D: 53.0810318 Loss_G: 0.3235
===> Epoch[132](30244/58368): Loss_D: 48.7068748 Loss_G: 0.3187
===> Epoch[132](30245/58368): Loss_D: 50.9050636 Loss_G: 0.3235
===> Epoch[132](30246/58368): Loss_D: 48.6400604 Loss_G: 0.3253
===> Epoch[132](30247/58368): Loss_D: 49.8010674 Loss_G: 0.3211
===> Epoch[132](30248/58368): Loss_D: 54.2618828 Loss_G: 0.3223
===> Epoch[132](30249/58368): Loss_D: 51.5672798 Loss_G: 0.3197
===> Epoch[132](30250/58368): Loss_D: 52.3463974 Loss_G: 0.3230
===> Epoch[132](30251/58368): Loss_D: 51.2843742 Loss_G: 0.3268
===> Epoch[132](30252/58368): Loss_D: 50.5906639 Loss_G: 0.3263
===> Epoch[132](30253/58368): Loss_D: 50.4326286 Loss_G: 0.3239
===> Epoch[132](30254/58368): Loss_D: 51.8958931 Loss_G: 0.3264
===> Epoch[132](30255/58368): Loss_D: 48.2443199 Loss_G: 0.3221
===> Epoch[132](30256/58368): Loss_D: 51.8697662 Loss_G: 0.3245
===> Epoch[132](30257/58368): Loss_D: 49.1554718 Loss_G: 0.3236
===> Epoch[132](30258/58368): Loss_D: 50.7813263 Loss_G: 0.3226
===> Epoch[132](30259/58368): Loss_D: 51.6914597 Loss_G: 0.3253
===> Epoch[132](30260/58368): Loss_D: 51.3149681 Loss_G: 0.3226
===> Epoch[132](30261/58368): Loss_D: 50.6745224 Loss_G: 0.3237
===> Epoch[132](30262/58368): Loss_D: 50.3096581 Loss_G: 0.3245
===> Epoch[132](30263/58368): Loss_D: 51.3716202 Loss_G: 0.3239
===> Epoch[132](30264/58368): Loss_D: 49.4322128 Loss_G: 0.3205
===> Epoch[132](30265/58368): Loss_D: 49.8547401 Loss_G: 0.3228
===> Epoch[132](30266/58368): Loss_D: 50.8450966 Loss_G: 0.3236
===> Epoch[132](30267/58368): Loss_D: 47.8889809 Loss_G: 0.3215
===> Epoch[132](30268/58368): Loss_D: 50.2693558 Loss_G: 0.3244
===> Epoch[132](30269/58368): Loss_D: 50.8850975 Loss_G: 0.3211
===> Epoch[132](30270/58368): Loss_D: 48.2234688 Loss_G: 0.3224
===> Epoch[132](30271/58368): Loss_D: 50.6824760 Loss_G: 0.3263
===> Epoch[132](30272/58368): Loss_D: 51.9040947 Loss_G: 0.3226
===> Epoch[132](30273/58368): Loss_D: 50.7223549 Loss_G: 0.3225
===> Epoch[132](30274/58368): Loss_D: 51.8770447 Loss_G: 0.3257
===> Epoch[132](30275/58368): Loss_D: 52.4914055 Loss_G: 0.3225
===> Epoch[132](30276/58368): Loss_D: 53.1467934 Loss_G: 0.3219
===> Epoch[132](30277/58368): Loss_D: 53.8502884 Loss_G: 0.3254
===> Epoch[132](30278/58368): Loss_D: 51.0003242 Loss_G: 0.3217
===> Epoch[132](30279/58368): Loss_D: 49.9615784 Loss_G: 0.3215
===> Epoch[132](30280/58368): Loss_D: 53.5451851 Loss_G: 0.3232
===> Epoch[132](30281/58368): Loss_D: 49.9595299 Loss_G: 0.3207
===> Epoch[132](30282/58368): Loss_D: 49.4980392 Loss_G: 0.3244
===> Epoch[132](30283/58368): Loss_D: 50.4799156 Loss_G: 0.3206
===> Epoch[132](30284/58368): Loss_D: 50.1851082 Loss_G: 0.3195
===> Epoch[132](30285/58368): Loss_D: 52.4714890 Loss_G: 0.3223
===> Epoch[132](30286/58368): Loss_D: 50.2207870 Loss_G: 0.3208
===> Epoch[132](30287/58368): Loss_D: 51.7833443 Loss_G: 0.3203
===> Epoch[132](30288/58368): Loss_D: 50.8756142 Loss_G: 0.3266
===> Epoch[132](30289/58368): Loss_D: 51.6056366 Loss_G: 0.3226
===> Epoch[132](30290/58368): Loss_D: 50.8183517 Loss_G: 0.3228
===> Epoch[132](30291/58368): Loss_D: 49.3481140 Loss_G: 0.3228
===> Epoch[132](30292/58368): Loss_D: 50.9476128 Loss_G: 0.3210
===> Epoch[132](30293/58368): Loss_D: 49.6440811 Loss_G: 0.3188
===> Epoch[132](30294/58368): Loss_D: 52.0841255 Loss_G: 0.3265
===> Epoch[132](30295/58368): Loss_D: 48.1679192 Loss_G: 0.3207
===> Epoch[132](30296/58368): Loss_D: 50.6946373 Loss_G: 0.3212
===> Epoch[132](30297/58368): Loss_D: 52.9986877 Loss_G: 0.3243
===> Epoch[132](30298/58368): Loss_D: 51.5747757 Loss_G: 0.3249
===> Epoch[132](30299/58368): Loss_D: 52.5806580 Loss_G: 0.3204
===> Epoch[132](30300/58368): Loss_D: 47.4888268 Loss_G: 0.3227
===> Epoch[132](30301/58368): Loss_D: 47.9477386 Loss_G: 0.3213
===> Epoch[132](30302/58368): Loss_D: 51.4784279 Loss_G: 0.3241
===> Epoch[132](30303/58368): Loss_D: 51.7694397 Loss_G: 0.3226
===> Epoch[132](30304/58368): Loss_D: 50.4828835 Loss_G: 0.3233
===> Epoch[132](30305/58368): Loss_D: 51.5417099 Loss_G: 0.3244
===> Epoch[132](30306/58368): Loss_D: 48.3020210 Loss_G: 0.3202
===> Epoch[132](30307/58368): Loss_D: 50.8253059 Loss_G: 0.3236
===> Epoch[132](30308/58368): Loss_D: 50.3525276 Loss_G: 0.3231
===> Epoch[132](30309/58368): Loss_D: 53.6144753 Loss_G: 0.3251
===> Epoch[132](30310/58368): Loss_D: 50.2441063 Loss_G: 0.3181
===> Epoch[132](30311/58368): Loss_D: 52.2146111 Loss_G: 0.3240
===> Epoch[132](30312/58368): Loss_D: 52.8136368 Loss_G: 0.3275
===> Epoch[132](30313/58368): Loss_D: 50.4514084 Loss_G: 0.3218
===> Epoch[132](30314/58368): Loss_D: 49.2349625 Loss_G: 0.3213
===> Epoch[132](30315/58368): Loss_D: 53.3465691 Loss_G: 0.3256
===> Epoch[132](30316/58368): Loss_D: 51.4332771 Loss_G: 0.3229
===> Epoch[132](30317/58368): Loss_D: 48.7656288 Loss_G: 0.3209
===> Epoch[132](30318/58368): Loss_D: 52.0801620 Loss_G: 0.3231
===> Epoch[132](30319/58368): Loss_D: 52.0455551 Loss_G: 0.3278
===> Epoch[132](30320/58368): Loss_D: 51.5023766 Loss_G: 0.3224
===> Epoch[132](30321/58368): Loss_D: 50.0807152 Loss_G: 0.3232
===> Epoch[132](30322/58368): Loss_D: 51.0181465 Loss_G: 0.3239
===> Epoch[132](30323/58368): Loss_D: 43.2424469 Loss_G: 0.3238
####################################
('map:', 0.5808286481999706)
===> Epoch[133](30324/58368): Loss_D: 51.5788803 Loss_G: 0.3236
===> Epoch[133](30325/58368): Loss_D: 49.4405556 Loss_G: 0.3202
===> Epoch[133](30326/58368): Loss_D: 54.8005486 Loss_G: 0.3253
===> Epoch[133](30327/58368): Loss_D: 50.2331581 Loss_G: 0.3192
===> Epoch[133](30328/58368): Loss_D: 48.1070328 Loss_G: 0.3204
===> Epoch[133](30329/58368): Loss_D: 51.4234886 Loss_G: 0.3264
===> Epoch[133](30330/58368): Loss_D: 49.9677505 Loss_G: 0.3234
===> Epoch[133](30331/58368): Loss_D: 51.7317848 Loss_G: 0.3227
===> Epoch[133](30332/58368): Loss_D: 51.7548599 Loss_G: 0.3245
===> Epoch[133](30333/58368): Loss_D: 50.6815872 Loss_G: 0.3232
===> Epoch[133](30334/58368): Loss_D: 50.7352295 Loss_G: 0.3220
===> Epoch[133](30335/58368): Loss_D: 47.6143570 Loss_G: 0.3219
===> Epoch[133](30336/58368): Loss_D: 50.5580292 Loss_G: 0.3231
===> Epoch[133](30337/58368): Loss_D: 50.2848358 Loss_G: 0.3208
===> Epoch[133](30338/58368): Loss_D: 50.3947449 Loss_G: 0.3261
===> Epoch[133](30339/58368): Loss_D: 52.1014633 Loss_G: 0.3226
===> Epoch[133](30340/58368): Loss_D: 51.6388702 Loss_G: 0.3266
===> Epoch[133](30341/58368): Loss_D: 51.9334831 Loss_G: 0.3253
===> Epoch[133](30342/58368): Loss_D: 47.6905174 Loss_G: 0.3185
===> Epoch[133](30343/58368): Loss_D: 50.5175438 Loss_G: 0.3241
===> Epoch[133](30344/58368): Loss_D: 49.1659203 Loss_G: 0.3196
===> Epoch[133](30345/58368): Loss_D: 50.0503616 Loss_G: 0.3243
===> Epoch[133](30346/58368): Loss_D: 49.1947098 Loss_G: 0.3218
===> Epoch[133](30347/58368): Loss_D: 51.2461128 Loss_G: 0.3225
===> Epoch[133](30348/58368): Loss_D: 52.4444160 Loss_G: 0.3222
===> Epoch[133](30349/58368): Loss_D: 49.3645134 Loss_G: 0.3213
===> Epoch[133](30350/58368): Loss_D: 47.8194885 Loss_G: 0.3170
===> Epoch[133](30351/58368): Loss_D: 51.4822350 Loss_G: 0.3219
===> Epoch[133](30352/58368): Loss_D: 48.0203018 Loss_G: 0.3207
===> Epoch[133](30353/58368): Loss_D: 49.3822632 Loss_G: 0.3238
===> Epoch[133](30354/58368): Loss_D: 52.2151794 Loss_G: 0.3229
===> Epoch[133](30355/58368): Loss_D: 48.9354782 Loss_G: 0.3230
===> Epoch[133](30356/58368): Loss_D: 47.7461052 Loss_G: 0.3217
===> Epoch[133](30357/58368): Loss_D: 52.1193085 Loss_G: 0.3246
===> Epoch[133](30358/58368): Loss_D: 49.7584724 Loss_G: 0.3238
===> Epoch[133](30359/58368): Loss_D: 49.9728508 Loss_G: 0.3237
===> Epoch[133](30360/58368): Loss_D: 49.2882385 Loss_G: 0.3215
===> Epoch[133](30361/58368): Loss_D: 51.1893120 Loss_G: 0.3210
===> Epoch[133](30362/58368): Loss_D: 52.2303238 Loss_G: 0.3236
===> Epoch[133](30363/58368): Loss_D: 50.0662270 Loss_G: 0.3230
===> Epoch[133](30364/58368): Loss_D: 49.2764168 Loss_G: 0.3255
===> Epoch[133](30365/58368): Loss_D: 49.1801796 Loss_G: 0.3198
===> Epoch[133](30366/58368): Loss_D: 51.3265686 Loss_G: 0.3229
===> Epoch[133](30367/58368): Loss_D: 49.4783936 Loss_G: 0.3247
===> Epoch[133](30368/58368): Loss_D: 50.2954597 Loss_G: 0.3244
===> Epoch[133](30369/58368): Loss_D: 52.7761803 Loss_G: 0.3251
===> Epoch[133](30370/58368): Loss_D: 48.6981163 Loss_G: 0.3213
===> Epoch[133](30371/58368): Loss_D: 53.6710129 Loss_G: 0.3249
===> Epoch[133](30372/58368): Loss_D: 48.6068382 Loss_G: 0.3222
===> Epoch[133](30373/58368): Loss_D: 49.0430870 Loss_G: 0.3215
===> Epoch[133](30374/58368): Loss_D: 49.4682350 Loss_G: 0.3204
===> Epoch[133](30375/58368): Loss_D: 49.7639961 Loss_G: 0.3191
===> Epoch[133](30376/58368): Loss_D: 51.4792976 Loss_G: 0.3225
===> Epoch[133](30377/58368): Loss_D: 52.5157433 Loss_G: 0.3268
===> Epoch[133](30378/58368): Loss_D: 50.1598511 Loss_G: 0.3215
===> Epoch[133](30379/58368): Loss_D: 53.2912521 Loss_G: 0.3241
===> Epoch[133](30380/58368): Loss_D: 47.7560234 Loss_G: 0.3184
===> Epoch[133](30381/58368): Loss_D: 49.7207870 Loss_G: 0.3220
===> Epoch[133](30382/58368): Loss_D: 50.1752701 Loss_G: 0.3234
===> Epoch[133](30383/58368): Loss_D: 50.1613846 Loss_G: 0.3240
===> Epoch[133](30384/58368): Loss_D: 52.6788521 Loss_G: 0.3234
===> Epoch[133](30385/58368): Loss_D: 54.1518364 Loss_G: 0.3273
===> Epoch[133](30386/58368): Loss_D: 49.5333328 Loss_G: 0.3213
===> Epoch[133](30387/58368): Loss_D: 49.2906761 Loss_G: 0.3227
===> Epoch[133](30388/58368): Loss_D: 51.4090767 Loss_G: 0.3247
===> Epoch[133](30389/58368): Loss_D: 53.1454964 Loss_G: 0.3249
===> Epoch[133](30390/58368): Loss_D: 50.5882797 Loss_G: 0.3256
===> Epoch[133](30391/58368): Loss_D: 50.4537430 Loss_G: 0.3224
===> Epoch[133](30392/58368): Loss_D: 50.2619438 Loss_G: 0.3196
===> Epoch[133](30393/58368): Loss_D: 52.0678215 Loss_G: 0.3256
===> Epoch[133](30394/58368): Loss_D: 51.3438911 Loss_G: 0.3235
===> Epoch[133](30395/58368): Loss_D: 48.7737274 Loss_G: 0.3214
===> Epoch[133](30396/58368): Loss_D: 54.2951889 Loss_G: 0.3259
===> Epoch[133](30397/58368): Loss_D: 49.1373367 Loss_G: 0.3241
===> Epoch[133](30398/58368): Loss_D: 50.6123314 Loss_G: 0.3231
===> Epoch[133](30399/58368): Loss_D: 51.7990036 Loss_G: 0.3226
===> Epoch[133](30400/58368): Loss_D: 52.8352242 Loss_G: 0.3218
===> Epoch[133](30401/58368): Loss_D: 49.8436432 Loss_G: 0.3208
===> Epoch[133](30402/58368): Loss_D: 51.5758286 Loss_G: 0.3252
===> Epoch[133](30403/58368): Loss_D: 49.5953560 Loss_G: 0.3220
===> Epoch[133](30404/58368): Loss_D: 50.5863228 Loss_G: 0.3230
===> Epoch[133](30405/58368): Loss_D: 49.9666862 Loss_G: 0.3209
===> Epoch[133](30406/58368): Loss_D: 53.9073486 Loss_G: 0.3217
===> Epoch[133](30407/58368): Loss_D: 48.7328072 Loss_G: 0.3221
===> Epoch[133](30408/58368): Loss_D: 51.4345131 Loss_G: 0.3212
===> Epoch[133](30409/58368): Loss_D: 52.3086205 Loss_G: 0.3248
===> Epoch[133](30410/58368): Loss_D: 50.8705673 Loss_G: 0.3243
===> Epoch[133](30411/58368): Loss_D: 50.1362114 Loss_G: 0.3203
===> Epoch[133](30412/58368): Loss_D: 49.5129204 Loss_G: 0.3204
===> Epoch[133](30413/58368): Loss_D: 52.1922379 Loss_G: 0.3273
===> Epoch[133](30414/58368): Loss_D: 49.2601967 Loss_G: 0.3209
===> Epoch[133](30415/58368): Loss_D: 48.9653091 Loss_G: 0.3206
===> Epoch[133](30416/58368): Loss_D: 49.2997322 Loss_G: 0.3196
===> Epoch[133](30417/58368): Loss_D: 51.9408455 Loss_G: 0.3261
===> Epoch[133](30418/58368): Loss_D: 49.7448196 Loss_G: 0.3237
===> Epoch[133](30419/58368): Loss_D: 54.9530487 Loss_G: 0.3251
===> Epoch[133](30420/58368): Loss_D: 49.4197083 Loss_G: 0.3218
===> Epoch[133](30421/58368): Loss_D: 50.8389587 Loss_G: 0.3225
===> Epoch[133](30422/58368): Loss_D: 49.3696709 Loss_G: 0.3231
===> Epoch[133](30423/58368): Loss_D: 51.3866119 Loss_G: 0.3244
===> Epoch[133](30424/58368): Loss_D: 50.6394539 Loss_G: 0.3226
===> Epoch[133](30425/58368): Loss_D: 50.6109009 Loss_G: 0.3235
===> Epoch[133](30426/58368): Loss_D: 50.4464951 Loss_G: 0.3232
===> Epoch[133](30427/58368): Loss_D: 50.7963524 Loss_G: 0.3244
===> Epoch[133](30428/58368): Loss_D: 48.9610901 Loss_G: 0.3235
===> Epoch[133](30429/58368): Loss_D: 52.9600754 Loss_G: 0.3233
===> Epoch[133](30430/58368): Loss_D: 49.8908691 Loss_G: 0.3240
===> Epoch[133](30431/58368): Loss_D: 52.1810722 Loss_G: 0.3257
===> Epoch[133](30432/58368): Loss_D: 51.7700653 Loss_G: 0.3232
===> Epoch[133](30433/58368): Loss_D: 52.5900955 Loss_G: 0.3264
===> Epoch[133](30434/58368): Loss_D: 51.4097595 Loss_G: 0.3197
===> Epoch[133](30435/58368): Loss_D: 49.5382729 Loss_G: 0.3216
===> Epoch[133](30436/58368): Loss_D: 50.4054451 Loss_G: 0.3240
===> Epoch[133](30437/58368): Loss_D: 50.4670410 Loss_G: 0.3228
===> Epoch[133](30438/58368): Loss_D: 52.3357048 Loss_G: 0.3225
===> Epoch[133](30439/58368): Loss_D: 51.5856552 Loss_G: 0.3239
===> Epoch[133](30440/58368): Loss_D: 50.2413330 Loss_G: 0.3205
===> Epoch[133](30441/58368): Loss_D: 52.9641266 Loss_G: 0.3235
===> Epoch[133](30442/58368): Loss_D: 53.6388359 Loss_G: 0.3235
===> Epoch[133](30443/58368): Loss_D: 50.4124641 Loss_G: 0.3233
===> Epoch[133](30444/58368): Loss_D: 48.1096535 Loss_G: 0.3196
===> Epoch[133](30445/58368): Loss_D: 49.3984261 Loss_G: 0.3233
===> Epoch[133](30446/58368): Loss_D: 48.6283951 Loss_G: 0.3211
===> Epoch[133](30447/58368): Loss_D: 51.7322426 Loss_G: 0.3263
===> Epoch[133](30448/58368): Loss_D: 51.4369698 Loss_G: 0.3226
===> Epoch[133](30449/58368): Loss_D: 50.7356033 Loss_G: 0.3219
===> Epoch[133](30450/58368): Loss_D: 51.6436844 Loss_G: 0.3246
===> Epoch[133](30451/58368): Loss_D: 50.9750061 Loss_G: 0.3251
===> Epoch[133](30452/58368): Loss_D: 52.2713737 Loss_G: 0.3231
===> Epoch[133](30453/58368): Loss_D: 49.8130188 Loss_G: 0.3215
===> Epoch[133](30454/58368): Loss_D: 50.3940506 Loss_G: 0.3220
===> Epoch[133](30455/58368): Loss_D: 49.0056953 Loss_G: 0.3230
===> Epoch[133](30456/58368): Loss_D: 49.8633652 Loss_G: 0.3222
===> Epoch[133](30457/58368): Loss_D: 46.4515190 Loss_G: 0.3206
===> Epoch[133](30458/58368): Loss_D: 49.9136238 Loss_G: 0.3206
===> Epoch[133](30459/58368): Loss_D: 51.2704659 Loss_G: 0.3231
===> Epoch[133](30460/58368): Loss_D: 49.9437561 Loss_G: 0.3197
===> Epoch[133](30461/58368): Loss_D: 48.5920601 Loss_G: 0.3225
===> Epoch[133](30462/58368): Loss_D: 53.4091644 Loss_G: 0.3237
===> Epoch[133](30463/58368): Loss_D: 47.5307693 Loss_G: 0.3199
===> Epoch[133](30464/58368): Loss_D: 51.5593491 Loss_G: 0.3224
===> Epoch[133](30465/58368): Loss_D: 50.1564255 Loss_G: 0.3225
===> Epoch[133](30466/58368): Loss_D: 51.4157104 Loss_G: 0.3228
===> Epoch[133](30467/58368): Loss_D: 51.6809349 Loss_G: 0.3239
===> Epoch[133](30468/58368): Loss_D: 49.8612137 Loss_G: 0.3253
===> Epoch[133](30469/58368): Loss_D: 48.5300102 Loss_G: 0.3211
===> Epoch[133](30470/58368): Loss_D: 51.1398468 Loss_G: 0.3207
===> Epoch[133](30471/58368): Loss_D: 47.4763565 Loss_G: 0.3194
===> Epoch[133](30472/58368): Loss_D: 50.3522644 Loss_G: 0.3214
===> Epoch[133](30473/58368): Loss_D: 49.2154160 Loss_G: 0.3233
===> Epoch[133](30474/58368): Loss_D: 49.3762627 Loss_G: 0.3218
===> Epoch[133](30475/58368): Loss_D: 48.8415413 Loss_G: 0.3229
===> Epoch[133](30476/58368): Loss_D: 50.9981422 Loss_G: 0.3234
===> Epoch[133](30477/58368): Loss_D: 50.9802361 Loss_G: 0.3219
===> Epoch[133](30478/58368): Loss_D: 51.6005936 Loss_G: 0.3226
===> Epoch[133](30479/58368): Loss_D: 49.7759972 Loss_G: 0.3241
===> Epoch[133](30480/58368): Loss_D: 52.3274422 Loss_G: 0.3251
===> Epoch[133](30481/58368): Loss_D: 48.8530922 Loss_G: 0.3195
===> Epoch[133](30482/58368): Loss_D: 52.8666611 Loss_G: 0.3269
===> Epoch[133](30483/58368): Loss_D: 49.9200439 Loss_G: 0.3218
===> Epoch[133](30484/58368): Loss_D: 52.1938095 Loss_G: 0.3268
===> Epoch[133](30485/58368): Loss_D: 51.7233925 Loss_G: 0.3226
===> Epoch[133](30486/58368): Loss_D: 50.7405396 Loss_G: 0.3234
===> Epoch[133](30487/58368): Loss_D: 50.8182907 Loss_G: 0.3252
===> Epoch[133](30488/58368): Loss_D: 50.0403061 Loss_G: 0.3244
===> Epoch[133](30489/58368): Loss_D: 53.3320770 Loss_G: 0.3254
===> Epoch[133](30490/58368): Loss_D: 49.2592049 Loss_G: 0.3214
===> Epoch[133](30491/58368): Loss_D: 51.6414185 Loss_G: 0.3236
===> Epoch[133](30492/58368): Loss_D: 50.1931725 Loss_G: 0.3216
===> Epoch[133](30493/58368): Loss_D: 53.2268906 Loss_G: 0.3268
===> Epoch[133](30494/58368): Loss_D: 51.6590538 Loss_G: 0.3219
===> Epoch[133](30495/58368): Loss_D: 50.4773254 Loss_G: 0.3232
===> Epoch[133](30496/58368): Loss_D: 51.5152931 Loss_G: 0.3238
===> Epoch[133](30497/58368): Loss_D: 54.7901917 Loss_G: 0.3234
===> Epoch[133](30498/58368): Loss_D: 53.5217743 Loss_G: 0.3224
===> Epoch[133](30499/58368): Loss_D: 53.2407913 Loss_G: 0.3194
===> Epoch[133](30500/58368): Loss_D: 48.8968239 Loss_G: 0.3252
